id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
590531;29/03/2024;sexta-feira;11:00:00;ES;101;270;SERRA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-20,22662056;-40,27075088;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
590532;29/03/2024;sexta-feira;10:45:00;PR;476;119;COLOMBO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-25,364202;-49,185825;SPRF-PR;DEL01-PR;UOP01-DEL01-PR
590533;29/03/2024;sexta-feira;10:30:00;DF;20;22;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-15,59834;-47,676186;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
590534;29/03/2024;sexta-feira;08:30:00;RJ;101;294;ITABORAI;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;3;0;1;0;0;2;1;2;-22,7584434;-42,89502344;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
590535;29/03/2024;sexta-feira;11:30:00;SP;381;54;ATIBAIA;Ingestão de álcool pelo condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Reta;Retorno Regulamentado";Não;1;0;1;0;0;0;1;1;-23,2449074;-46,59562343;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
590536;29/03/2024;sexta-feira;10:45:00;CE;304;46,6;ARACATI;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Interseção de Vias;Não;4;0;0;0;4;0;0;1;-4,57574048;-37,79125214;SPRF-CE;DEL03-CE;UOP03-DEL03-CE
590537;29/03/2024;sexta-feira;11:00:00;MG;381;428,9;CAETE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";Não;2;0;1;0;1;0;1;1;-19,78885371;-43,70613892;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
590539;29/03/2024;sexta-feira;07:35:00;PR;153;1,4;JACAREZINHO;Manobra de mudança de faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Interseção de Vias;Sim;3;0;1;0;2;0;1;2;-23,002905;-49,908333;SPRF-PR;DEL07-PR;UOP04-DEL07-PR
590541;29/03/2024;sexta-feira;11:35:00;GO;153;358;JARAGUA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Sim;4;0;0;2;2;0;2;2;-15,75301238;-49,31576729;SPRF-GO;DEL02-GO;UOP02-DEL02-GO
590542;29/03/2024;sexta-feira;12:20:00;SP;381;64;MAIRIPORA;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;4;0;1;0;3;0;1;4;-23,3089645;-46,57924651;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
590543;29/03/2024;sexta-feira;10:55:00;SC;282;565,6;NOVA ERECHIM;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;0;0;1;1;0;2;-26,89921424;-52,88175702;SPRF-SC;DEL07-SC;UOP02-DEL07-SC
590546;29/03/2024;sexta-feira;09:42:00;MG;50;22;ARAGUARI;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Rotatória;Sim;4;0;0;0;2;2;0;2;-18,60484542;-48,05028319;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
590547;29/03/2024;sexta-feira;12:13:00;SP;116;538;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-24,97172153;-48,37309592;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
590548;29/03/2024;sexta-feira;11:10:00;RO;364;345;JI-PARANA;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;"Reta;Interseção de Vias";Sim;3;0;2;0;0;1;2;2;-10,8688113;-61,9601791;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
590550;29/03/2024;sexta-feira;13:05:00;RJ;40;75;PETROPOLIS;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Curva;Não;1;0;1;0;0;0;1;1;-22,46857126;-43,22958698;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ
590551;29/03/2024;sexta-feira;11:20:00;PE;101;160,1;GAMELEIRA;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-8,55559186;-35,42237611;SPRF-PE;DEL01-PE;UOP03-DEL01-PE
590552;29/03/2024;sexta-feira;13:10:00;SC;282;15,8;PALHOCA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-27,651848;-48,676048;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
590553;29/03/2024;sexta-feira;11:55:00;BA;101;262;SANTO ANTONIO DE JESUS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Interseção de Vias;Reta";Sim;2;0;0;1;1;0;1;2;-12,973813;-39,275532;SPRF-BA;DEL01-BA;UOP02-DEL01-BA
590554;29/03/2024;sexta-feira;13:30:00;MG;381;920;CAMANDUCAIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Aclive;Reta";Não;1;0;1;0;0;0;1;1;-22,7704869;-46,20021296;SPRF-MG;DEL16-MG;UOP03-DEL16-MG
590555;21/03/2024;quinta-feira;07:40:00;SC;101;206;SAO JOSE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;"Declive;Reta";Sim;2;0;1;0;1;0;1;2;-27,59193546;-48,61824557;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
590556;29/03/2024;sexta-feira;13:18:00;PE;101;37,5;IGARASSU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Curva;Declive";Não;2;0;0;0;1;1;0;2;-7,79726705;-34,9274932;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
590558;29/03/2024;sexta-feira;13:55:00;GO;153;514;APARECIDA DE GOIANIA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;3;0;1;0;2;0;1;2;-16,8413;-49,2454;SPRF-GO;DEL01-GO;UOP03-DEL01-GO
590559;29/03/2024;sexta-feira;08:20:00;SP;381;82;SAO PAULO;Chuva;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-23,42399;-46,575112;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
590561;29/03/2024;sexta-feira;14:40:00;MG;381;362;JOAO MONLEVADE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;5;0;1;0;4;0;1;2;-19,85643939;-43,24280693;SPRF-MG;DEL03-MG;UOP01-DEL03-MG
590562;29/03/2024;sexta-feira;15:20:00;BA;324;608;SIMOES FILHO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;1;0;0;0;0;1;0;1;-12,82853952;-38,40957642;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
590564;29/03/2024;sexta-feira;13:53:00;SC;280;154;MAFRA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-26,21362587;-49,7181449;SPRF-SC;DEL06-SC;UOP03-DEL06-SC
590565;29/03/2024;sexta-feira;16:00:00;RJ;101;67;CAMPOS DOS GOYTACAZES;Curva acentuada;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Rotatória;Retorno Regulamentado";Sim;2;0;1;0;1;0;1;2;-21,76751094;-41,34876249;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ
590566;29/03/2024;sexta-feira;15:30:00;RS;285;502,9;ENTRE-IJUIS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-28,38354736;-54,30644989;SPRF-RS;DEL10-RS;UOP01-DEL10-RS
590567;29/03/2024;sexta-feira;10:45:00;CE;222;179,3;SOBRAL;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;3;0;0;1;2;0;1;2;-3,74785;-40,03869;SPRF-CE;DEL04-CE;UOP03-DEL04-CE
590569;29/03/2024;sexta-feira;16:10:00;SP;381;19;BRAGANCA PAULISTA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Rotatória;Sim;2;0;2;0;0;0;2;1;-22,98125485;-46,49450306;SPRF-SP;DEL03-SP;UOP02-DEL03-SP
590570;29/03/2024;sexta-feira;14:10:00;MT;364;198;RONDONOPOLIS;Reação tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;5;0;3;0;1;1;3;3;-16,50733319;-54,62130904;SPRF-MT;DEL02-MT;UOP01-DEL02-MT
590571;29/03/2024;sexta-feira;16:00:00;TO;153;471;MIRACEMA DO TOCANTINS;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Reta;Aclive";Não;1;0;0;1;0;0;1;1;-10,00606874;-48,76652042;SPRF-TO;DEL01-TO;UOP01-DEL01-TO
590573;29/03/2024;sexta-feira;16:10:00;PR;376;602;CURITIBA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-25,54329052;-49,30719981;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
590574;29/03/2024;sexta-feira;16:45:00;PR;277;517;GUARANIACU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Não;3;0;0;0;3;0;0;2;-25,11378015;-52,82230904;SPRF-PR;DEL04-PR;UOP04-DEL04-PR
590575;29/03/2024;sexta-feira;16:40:00;PR;116;207;RIO NEGRO;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-26,06998593;-49,73493401;SPRF-SC;DEL06-SC;UOP01-DEL06-SC
590576;29/03/2024;sexta-feira;16:30:00;PE;104;56,2;CARUARU;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;1;0;0;0;1;0;0;1;-8,2098;-35,9712;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
590578;29/03/2024;sexta-feira;17:00:00;MG;381;455;BELO HORIZONTE;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;3;0;2;0;1;0;2;2;-19,85777408;-43,90468298;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
590581;29/03/2024;sexta-feira;15:30:00;RJ;116;83;TERESOPOLIS;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;5;0;5;0;0;0;5;2;-22,41517488;-42,95011324;SPRF-RJ;DEL04-RJ;UOP01-DEL04-RJ
590582;29/03/2024;sexta-feira;17:30:00;PR;369;142;IBIPORA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Aclive;Reta";Sim;7;0;3;3;1;0;6;3;-23,2911287;-51,0860539;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
590583;29/03/2024;sexta-feira;17:15:00;SC;470;147;RIO DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-27,243439;-49,690025;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
590584;29/03/2024;sexta-feira;13:12:00;RO;364;799;PORTO VELHO;Pista Escorregadia;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Simples;"Ponte;Curva;Em Obras;Aclive";Não;3;1;0;0;1;1;0;3;-9,257213;-64,38678;SPRF-RO;DEL01-RO;UOP02-DEL01-RO
590585;29/03/2024;sexta-feira;17:30:00;SC;280;55,4;GUARAMIRIM;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Interseção de Vias;Rotatória;Viaduto";Sim;3;0;2;0;1;0;2;2;-26,47869777;-49,00097609;SPRF-SC;DEL03-SC;UOP03-DEL03-SC
590587;29/03/2024;sexta-feira;17:45:00;PA;230;6;ALTAMIRA;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão frontal;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Simples;"Interseção de Vias;Reta";Sim;4;0;2;0;2;0;2;2;-3,18951494;-52,20911264;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
590588;29/03/2024;sexta-feira;17:40:00;GO;60;89;ANAPOLIS;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Interseção de Vias;Reta";Sim;4;0;1;1;1;1;2;2;-16,33671617;-48,89623046;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
590589;29/03/2024;sexta-feira;18:30:00;SE;235;6,2;NOSSA SENHORA DO SOCORRO;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-10,903851;-37,128677;SPRF-SE;DEL01-SE;UOP01-DEL01-SE
590590;29/03/2024;sexta-feira;17:50:00;PR;277;645;CEU AZUL;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Sem Vítimas;Anoitecer;Crescente;Nublado;Simples;Reta;Não;3;0;0;0;3;0;0;2;-25,173714;-53,895862;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
590592;29/03/2024;sexta-feira;18:20:00;PB;101;83,1;BAYEUX;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;3;0;1;1;1;0;2;2;-7,1337703;-34,92963914;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
590593;29/03/2024;sexta-feira;17:35:00;AL;101;77,4;RIO LARGO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Dupla;Reta;Não;7;0;1;1;5;0;2;2;-9,42231892;-35,83907761;SPRF-AL;DEL01-AL;UOP01-DEL01-AL
590594;29/03/2024;sexta-feira;19:00:00;SE;235;5;NOSSA SENHORA DO SOCORRO;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Declive;Reta";Sim;1;0;1;0;0;0;1;1;-10,9041;-37,1278;SPRF-SE;DEL01-SE;UOP01-DEL01-SE
590595;29/03/2024;sexta-feira;17:00:00;MS;163;438;CAMPO GRANDE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Simples;Reta;Não;2;0;2;0;0;0;2;1;-20,83009394;-54,5146397;SPRF-MS;DEL01-MS;UOP01-DEL01-MS
590596;29/03/2024;sexta-feira;18:40:00;MG;116;414;GOVERNADOR VALADARES;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-18,88102703;-41,95910802;SPRF-MG;DEL06-MG;UOP01-DEL06-MG
590597;29/03/2024;sexta-feira;19:05:00;ES;101;71;SAO MATEUS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;2;1;0;2;2;-18,753513;-39,862598;SPRF-ES;DEL04-ES;UOP02-DEL04-ES
590599;29/03/2024;sexta-feira;19:00:00;CE;116;5;FORTALEZA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;1;0;0;1;0;0;2;-3,79685359;-38,50650256;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
590600;29/03/2024;sexta-feira;19:20:00;SC;101;204;SAO JOSE;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;1;0;0;0;1;0;0;1;-27,57413014;-48,61363083;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
590601;29/03/2024;sexta-feira;19:50:00;RS;293;14,5;CAPAO DO LEAO;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-31,75233352;-52,4609969;SPRF-RS;DEL07-RS;UOP01-DEL07-RS
590602;29/03/2024;sexta-feira;18:08:00;SC;282;460;PONTE SERRADA;Ingestão de álcool pelo condutor;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Rotatória;Sim;6;0;5;0;1;0;5;2;-26,85623;-52,032304;SPRF-SC;DEL07-SC;UOP04-DEL07-SC
590603;29/03/2024;sexta-feira;19:00:00;BA;101;368;GANDU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;0;0;0;3;0;0;3;-13,76579255;-39,49153662;SPRF-BA;DEL05-BA;UOP03-DEL05-BA
590604;29/03/2024;sexta-feira;19:35:00;RS;290;17;SANTO ANTONIO DA PATRULHA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-29,876266;-50,426552;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
590605;29/03/2024;sexta-feira;19:15:00;PR;277;107;CAMPO LARGO;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Curva;Sim;5;0;5;0;0;0;5;1;-25,47157895;-49,35341791;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
590606;29/03/2024;sexta-feira;17:38:00;SC;282;411,8;CATANDUVAS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Curva;Aclive";Não;2;0;2;0;0;0;2;1;-27,059202;-51,680046;SPRF-SC;DEL07-SC;UOP05-DEL07-SC
590609;29/03/2024;sexta-feira;20:30:00;SC;470;51;BLUMENAU;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Em Obras;Reta";Sim;2;0;0;0;2;0;0;2;-26,862339;-49,084038;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
590610;29/03/2024;sexta-feira;19:30:00;PR;376;658,6;TIJUCAS DO SUL;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;"Reta;Declive";Sim;4;1;0;0;3;0;0;2;-25,85300602;-49,02166198;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
590612;29/03/2024;sexta-feira;20:15:00;RS;290;77;GRAVATAI;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-29,955027;-51,027363;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590613;29/03/2024;sexta-feira;20:00:00;PE;232;145;SAO CAITANO;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-8,32868;-36,120811;SPRF-PE;DEL03-PE;UOP02-DEL03-PE
590614;29/03/2024;sexta-feira;19:46:00;RJ;465;4;SEROPEDICA;Chuva;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-22,740971;-43,705597;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
590615;29/03/2024;sexta-feira;20:10:00;RS;290;10,7;OSORIO;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Chuva;Múltipla;Curva;Não;2;0;0;0;2;0;0;2;-29,891388;-50,373714;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
590616;29/03/2024;sexta-feira;20:30:00;SC;101;212,2;PALHOCA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;4;0;4;0;0;0;4;2;-27,62996929;-48,65903871;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
590617;29/03/2024;sexta-feira;20:10:00;PR;116;26;CAMPINA GRANDE DO SUL;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;"Curva;Declive";Não;2;0;2;0;0;0;2;1;-25,10761366;-48,78835738;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
590619;29/03/2024;sexta-feira;19:50:00;MG;40;482,7;SETE LAGOAS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-19,55911383;-44,24017469;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
590620;29/03/2024;sexta-feira;19:30:00;MG;50;174,1;UBERABA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-19,770817;-47,973434;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
590621;29/03/2024;sexta-feira;20:30:00;MG;354;753,2;ITAMONTE;Transitar na contramão;Colisão frontal;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-22,29340799;-44,86366398;SPRF-MG;DEL17-MG;UOP01-DEL17-MG
590622;29/03/2024;sexta-feira;17:40:00;MG;365;599,2;UBERLANDIA;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;1;0;1;0;0;0;1;1;-18,88997892;-48,12177605;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
590623;29/03/2024;sexta-feira;20:50:00;PB;101;98;CONDE;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Reta;Aclive";Não;2;0;2;0;0;0;2;2;-7,24692282;-34,93113937;SPRF-PB;DEL01-PB;UOP02-DEL01-PB
590624;29/03/2024;sexta-feira;20:00:00;BA;242;418;SEABRA;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;3;0;2;1;0;0;3;2;-12,43218557;-41,80645406;SPRF-BA;DEL06-BA;UOP01-DEL06-BA
590625;29/03/2024;sexta-feira;20:40:00;SC;101;123;ITAJAI;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Rotatória;Viaduto;Interseção de Vias";Não;2;0;1;0;1;0;1;2;-26,93668609;-48,69876905;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
590626;29/03/2024;sexta-feira;20:50:00;PE;232;118;CARUARU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Retorno Regulamentado;Declive;Reta";Não;5;0;1;1;3;0;2;2;-8,2959596;-35,89021087;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
590629;29/03/2024;sexta-feira;20:45:00;SC;101;162;TIJUCAS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-27,22554009;-48,6279367;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
590630;29/03/2024;sexta-feira;19:20:00;BA;407;84,4;JAGUARARI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-10,17066;-40,22601;SPRF-BA;DEL04-BA;UOP01-DEL04-BA
590631;29/03/2024;sexta-feira;21:40:00;PE;101;50;ABREU E LIMA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;2;0;0;2;-7,90938602;-34,90123228;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
590632;29/03/2024;sexta-feira;19:30:00;BA;101;209;GOVERNADOR MANGABEIRA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Declive;Reta";Não;2;0;0;1;0;1;1;2;-12,601519;-39,050717;SPRF-BA;DEL01-BA;UOP02-DEL01-BA
590634;29/03/2024;sexta-feira;22:10:00;SC;116;190,2;PONTE ALTA;Acumulo de água sobre o pavimento;Queda de ocupante de veículo;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;"Declive;Reta";Não;1;0;0;0;1;0;0;1;-27,34581721;-50,43271975;SPRF-SC;DEL05-SC;UOP03-DEL05-SC
